time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.511048	491.61	878.944	647.459	573.798	783.87	959.206	920.091	680.606	246.481
0.511048	0.451401	0.772861	0.594184	0.716718	0.843999	0.732084	0.57721	0.701316	0.407864
0.511048	130.469	265.968	275.733	280.843	277.637	271.135	269.808	274.865	139.151
0.511048	0.87891	2.53706	3.96983	5.29853	6.12777	6.17894	5.3856	4.07978	1.65481
0.511048	0.515992	1.03115	1.01382	0.954494	0.84847	0.728622	0.64887	0.629022	0.315744
0.511048	1.24114	2.39638	2.22571	2.1699	2.30066	2.44877	2.45059	2.33029	1.12748
0.511049	22012.5	105854	165976	175413	130113	56990.5	82751.1	153496	90800.8
0.511049	3087.48	6155.82	6107.27	6051.11	6009.69	5992.99	5995.45	6004.01	3004.05
0.511049	29.9643	59.3648	58.2562	58.4081	60.921	63.6096	63.5503	61.1484	29.8434
0.511049	62.4917	122.749	117.591	113.538	113.986	117.69	120.401	120.398	59.9044
0.511049	44.6883	97.7656	103.099	91.0938	76.3733	68.0552	52.8925	29.1658	6.49661
0.511049	252.94	517.864	542.856	559.021	553.195	531.51	513.083	508.541	254.821
0.511049	8.38645	16.3993	14.0149	8.37543	0.777283	6.17131	11.0663	14.1391	7.64614
0.511049	0.160386	0.246364	0.0476205	0.207216	0.390046	0.409429	0.28894	0.220156	0.123267
0.511049	7.79693	16.4303	18.2993	20.0497	20.8655	20.3896	18.725	16.6561	7.83002
0.511049	0.344317	2.47141	4.00369	4.25256	3.14513	1.19792	1.68446	3.47683	2.08796
0.511049	7.37637	12.4339	9.30099	11.9815	16.5435	19.6934	20.2297	17.5965	7.66144
0.511049	1.80572	3.68211	4.16202	5.0967	5.94104	6.12225	5.2039	3.03365	0.00198494
0.511049	25972.7	51772.7	51368.9	51005	50913.1	51117.3	51462.1	51758.3	25936.4
0.511049	0.0183482	0.326561	1.04951	1.85065	2.28345	1.96608	0.91291	0.327584	0.423284
0.511049	138.928	280.749	285.981	288.86	290.28	290.535	285.164	274.962	134.77
0.511049	175.052	348.925	345.694	341.951	340.239	341.696	344.723	347.057	173.916
0.511049	1.53382	3.249	3.61144	3.91055	4.04834	3.95898	3.61628	3.17026	1.47634
0.511049	332.514	661.919	651.743	633.837	609.714	581.652	552.058	526.977	258.351
0.511049	5.73715	12.0582	10.8229	5.36031	3.02908	8.85912	10.6959	9.11008	3.81633
0.511049	9.68669	18.8719	17.6742	16.7474	16.9944	17.9383	18.5053	18.4754	9.17906
0.511049	13201.3	26313.2	26095	25872.3	25775.4	25863.6	26087	26313.4	13203.8
0.511049	11.2972	23.9157	26.4016	27.9178	28.135	28.4572	30.1125	32.3481	16.6873
0.511049	1.21976	2.27475	2.15503	1.7197	1.60268	2.13851	1.65089	2.24536	1.55452
0.511049	205.25	1949.15	2718.46	1923.99	377.58	1991.63	2767.93	1967	170.709
0.511049	3.54342	8.90958	10.4121	8.55875	4.95155	5.34536	6.83173	4.90165	0.513789
0.511049	9.84574	17.7797	17.9964	21.0971	19.6103	17.7911	20.9234	21.2538	9.73031
0.511049	566.745	1214.02	1293.29	1230.07	1165.87	1253.03	1332.52	1268.93	598.886
0.511049	7.50364	14.7966	14.4347	14.3921	14.6564	14.8057	14.7687	14.8011	7.43157
0.511049	0.0538244	0.173843	0.253716	0.273639	0.223773	0.142716	0.163696	0.258718	0.150658
0.511049	0.259089	0.651029	0.945972	1.16187	1.10631	0.935293	1.24122	1.80545	1.02834
