time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.75393	3007.79	2023.74	10009.5	6500.61	4487.21	6439.79	5611.49	9069.93	299.902
0.75393	4.84911	5.13472	5.85821	10.3154	6.8459	6.16899	3.6286	7.54694	6.5723
0.75393	31.8748	40.7543	4.45158	37.4068	62.067	49.26	5.85089	46.03	28.8806
0.75393	2635.09	4861.94	3701.66	1997.61	459.711	2042.88	3631.15	4681	2522.65
0.75393	20252.7	70825.9	54706	16137.6	16897.6	31015.3	66732.9	48965.7	6936.88
0.75393	40.4377	60.2727	19.1331	35.051	82.06	110.825	101.515	66.3982	20.9138
0.75393	1.73342	3.10463	3.77685	3.83496	3.65311	3.93497	3.88301	4.32359	2.2141
0.75393	29.0314	44.8508	26.8195	68.3401	53.1591	24.1953	68.2104	53.8076	11.8089
0.75393	4.97361	10.3048	10.9466	11.2331	10.9397	10.5395	10.7747	11.5218	5.96372
0.75393	0.556367	0.777969	0.380426	1.44742	1.10516	0.506537	1.35311	0.931102	0.0605056
0.75393	5.75025	10.885	10.1998	10.8202	11.4928	11.1851	11.0303	12.2527	6.59111
0.75393	0.124225	0.426272	0.574319	0.471707	0.294406	0.464482	0.596713	0.480258	0.153572
0.75393	0.0888644	0.39973	0.528971	0.391389	0.184785	0.395998	0.525886	0.392388	0.0934004
0.75393	6.67755	11.8446	10.1792	10.9277	10.9274	8.58702	6.83516	7.79385	4.19836
0.75393	13.0117	23.4865	20.83	21.974	20.9901	15.7759	12.4856	14.1931	7.6087
0.75393	4.03153	7.01015	5.90801	6.4681	6.33519	4.60363	3.4848	4.19152	2.2411
0.75393	27.1435	57.9152	55.3217	34.8916	1.14545	34.2894	56.7545	62.1399	30.3804
0.75393	1.12608	2.37624	2.40805	2.26268	2.34246	2.42495	2.27793	2.30918	1.2182
0.75393	8.2979	18.1743	14.7215	6.179	9.78374	7.15884	13.5457	14.5201	1.22946
0.75393	306606	1.13256e+06	953184	729360	1.1984e+06	729346	953181	1.13257e+06	306611
0.75393	3.40964	8.95166	7.51288	5.95748	9.03312	7.51017	8.19353	8.4252	2.75638
0.75393	11.0015	18.6451	21.7017	23.5575	18.4161	21.0793	19.9297	19.8114	12.1086
0.75393	4.52766	8.9166	8.20746	7.71431	8.58697	9.37886	9.05774	8.24002	3.92116
0.75393	7.19525	9.71999	10.9712	12.4308	8.24514	14.0777	12.0262	8.8605	6.64648
0.75393	8.17873	9.33785	11.8219	14.203	7.01791	15.7473	12.8953	8.436	7.67962
0.75393	3.21237	7.14925	6.34188	5.27672	6.9393	7.1517	6.84013	6.40927	2.78971
0.75393	6.00894	8.02188	8.90731	10.1068	6.689	11.8058	10.0281	7.12074	5.42455
0.75393	3.54416	5.09206	5.60005	5.34049	4.18315	8.3363	6.22382	3.87939	3.55778
0.75393	18.0524	194.13	150.038	83.0882	207.94	87.6207	149.306	192.008	15.318
0.75393	0.549913	2.32909	1.77557	1.25509	2.50964	1.27172	2.0313	2.39136	0.322524
0.75393	1.55029	8.47861	6.59018	3.54339	8.91592	4.7763	6.72252	8.10349	0.908864
0.75393	62.3539	159.103	139.769	118.167	161.129	134.998	146.048	153.025	56.4677
0.75393	10.2871	20.4899	19.9502	19.5326	20.1633	20.86	20.5822	19.9356	9.8511
0.75393	0.835281	2.89611	2.24631	1.7325	3.08084	1.78228	2.59628	2.9409	0.5526
0.75393	31.5461	80.232	73.63	66.0731	82.5804	66.5657	73.5284	80.025	31.5846
0.75393	8.10482	15.4342	16.0203	16.7852	15.5464	17.0051	16.7049	16.9297	9.01116
