time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.909282	1.26624e-08	5.79292e-08	2.05704e-10	4.01712e-14	1.60257e-12	3.10105e-14	1.98091e-13	1.64253e-14	8.57422e-13
0.918375	1.27533e-08	3.1524e-08	1.84819e-10	5.88656e-14	2.16362e-12	4.26488e-14	1.86051e-13	1.8334e-14	7.2139e-13
0.927468	1.27998e-08	6.21804e-08	2.50663e-10	6.69872e-14	2.47408e-12	4.46969e-14	1.40571e-13	1.85843e-14	5.00278e-13
0.936561	1.29456e-08	1.06648e-07	2.02139e-10	1.44183e-13	2.21346e-12	4.72097e-14	2.29816e-13	1.22295e-14	1.77343e-13
0.945654	1.30803e-08	4.31598e-08	2.22609e-10	1.56015e-13	2.28987e-12	4.74114e-14	3.73461e-13	1.6467e-14	2.35426e-13
0.954747	1.31226e-08	5.02568e-08	2.28263e-10	1.59524e-13	2.13869e-12	5.11774e-14	3.64123e-13	7.89504e-15	6.72622e-13
0.963839	1.32121e-08	4.75974e-08	2.0282e-10	1.76011e-13	2.0755e-12	5.93477e-14	2.89891e-13	2.51194e-14	1.10185e-12
0.972932	1.32555e-08	4.91005e-08	2.5006e-10	1.09813e-13	2.21931e-12	5.29637e-14	3.15214e-13	2.85614e-14	1.49189e-12
0.982025	1.3392e-08	1.14114e-07	2.02156e-10	1.77854e-13	1.95883e-12	5.4764e-14	2.72422e-13	2.32744e-14	1.75924e-12
0.991118	1.35439e-08	6.68674e-08	2.06232e-10	1.68534e-13	1.51705e-12	6.64865e-14	4.16978e-13	4.76589e-14	1.91584e-12
1.00021	1.35978e-08	3.90918e-08	2.06475e-10	1.90319e-13	1.57283e-12	8.54659e-14	4.48467e-13	4.31002e-14	1.87258e-12
1.0093	1.36798e-08	5.53711e-08	2.27643e-10	2.45621e-13	1.42885e-12	8.42473e-14	2.65311e-13	5.62474e-14	1.58778e-12
1.0184	1.37185e-08	2.45406e-08	2.50856e-10	3.29316e-13	1.15679e-12	7.42744e-14	1.08474e-13	5.52135e-14	1.07083e-12
1.02749	1.38256e-08	9.54841e-08	2.13635e-10	3.36484e-13	8.53049e-13	5.55376e-14	7.59594e-14	5.20536e-14	3.68489e-13
1.03658	1.39672e-08	7.10581e-08	2.06428e-10	3.38533e-13	5.70464e-13	5.97656e-14	2.0143e-13	5.37749e-14	4.55147e-13
1.04567	1.40405e-08	4.56354e-08	1.74984e-10	3.60256e-13	4.08828e-13	4.62562e-14	2.27793e-13	5.46217e-14	1.39195e-12
1.05477	1.4131e-08	5.93238e-08	2.28279e-10	4.10491e-13	1.3581e-12	5.07119e-14	1.74453e-13	5.64009e-14	2.34254e-12
1.06386	1.41819e-08	1.173e-08	2.36355e-10	4.25846e-13	1.7583e-12	4.72783e-14	2.24371e-13	6.04234e-14	3.15996e-12
1.07295	1.42556e-08	6.78035e-08	2.12904e-10	3.95448e-13	1.63963e-12	3.83808e-14	2.39413e-13	4.31279e-14	3.78734e-12
1.08205	1.43662e-08	5.40598e-08	2.02391e-10	4.01594e-13	7.78487e-13	4.87611e-14	1.63029e-13	5.41815e-14	4.04631e-12
1.09114	1.444e-08	5.204e-08	1.63586e-10	4.1878e-13	6.09762e-13	3.13841e-14	1.76719e-13	4.61901e-14	3.93187e-12
1.10023	1.45412e-08	6.34237e-08	2.32661e-10	4.16727e-13	7.66167e-13	1.08623e-14	1.70481e-13	3.72849e-14	3.36442e-12
1.10932	1.4608e-08	1.9144e-08	2.28794e-10	4.42462e-13	6.86103e-13	1.54349e-14	2.14966e-13	3.77359e-14	2.2882e-12
1.11842	1.46556e-08	4.30423e-08	2.15876e-10	4.37342e-13	7.98711e-13	9.1438e-15	2.34242e-13	3.62957e-14	7.89778e-13
1.12751	1.47263e-08	3.04787e-08	2.10434e-10	3.68272e-13	3.37354e-14	2.8715e-15	1.94479e-13	2.93495e-14	1.06879e-12
1.1366	1.47893e-08	5.51734e-08	1.71164e-10	3.22316e-13	3.97244e-13	1.85755e-14	2.02184e-13	3.57718e-14	3.12006e-12
1.1457	1.48949e-08	6.5004e-08	2.21183e-10	3.01453e-13	4.52642e-13	1.70557e-14	1.70569e-13	2.69325e-14	5.16518e-12
1.15479	1.49703e-08	2.29325e-08	2.00801e-10	3.24397e-13	8.03153e-13	1.8415e-14	1.74919e-13	3.4959e-14	7.01209e-12
