time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.117578	676.809	5.09165	33.5109	8.54822	31.0256	6.94263	29.8341	5.03531	0.537138
0.118263	677.83	5.81348	32.415	9.04938	28.3884	6.6252	28.4342	4.87292	0.485381
0.118963	678.761	6.53203	31.3784	9.19402	26.0489	5.91978	26.9003	4.54446	0.450239
0.119679	679.542	7.15046	30.4395	8.95205	24.2865	4.9849	25.3284	4.06269	0.445723
0.120409	680.166	7.64816	29.668	8.36094	23.2625	4.08895	23.7891	3.4717	0.485109
0.121145	680.683	7.98346	29.1489	7.52784	23.0329	3.63513	22.398	2.83966	0.562382
0.121876	681.134	8.11453	28.8706	6.60941	23.468	3.83849	21.1972	2.24025	0.655473
0.122603	681.508	8.07705	28.7514	5.72787	24.3242	4.4208	20.1338	1.72233	0.755751
0.123325	681.821	7.93549	28.78	4.96958	25.4086	4.95864	19.2074	1.30165	0.863478
0.124044	682.109	7.68935	28.9681	4.41963	26.5932	5.22358	18.4729	0.9816	0.965787
0.124763	682.359	7.33006	29.2324	4.12725	27.6987	5.16094	17.9076	0.767625	1.04857
0.125484	682.552	6.9281	29.4864	4.06529	28.5289	4.80849	17.4325	0.652138	1.11691
0.126211	682.741	6.55008	29.7552	4.16354	29.0195	4.28668	17.0371	0.609702	1.1733
0.126942	682.962	6.17015	30.0569	4.36794	29.2166	3.77098	16.7371	0.623375	1.20536
0.127667	683.159	5.77585	30.3127	4.62889	29.1379	3.37568	16.4741	0.680034	1.21975
0.128387	683.328	5.42615	30.4891	4.8778	28.8181	3.11191	16.1888	0.750839	1.25121
0.1291	683.547	5.13616	30.6293	5.04092	28.3985	2.99107	15.8893	0.815728	1.29231
0.129806	683.822	4.85329	30.7134	5.0618	28.0317	3.01135	15.569	0.876797	1.29208
0.130506	684.078	4.58617	30.676	4.91313	27.7755	3.093	15.1948	0.932732	1.25
0.131199	684.307	4.38978	30.5598	4.61464	27.6587	3.1421	14.8082	0.981284	1.22802
0.131885	684.568	4.23717	30.4604	4.21376	27.7471	3.15592	14.4958	1.03223	1.24111
0.132563	684.853	4.06656	30.3601	3.74614	28.0517	3.18844	14.2398	1.0879	1.22826
0.133234	685.105	3.90821	30.1782	3.24775	28.4684	3.22816	13.9519	1.13046	1.16258
0.133897	685.335	3.83069	29.9452	2.79765	28.8883	3.21084	13.6506	1.1536	1.10613
0.134551	685.584	3.79762	29.7892	2.52695	29.3145	3.13976	13.4635	1.1809	1.11867
0.135197	685.831	3.72528	29.7403	2.51864	29.7642	3.09855	13.4083	1.21818	1.16783
0.135835	686.042	3.63232	29.6828	2.70665	30.1395	3.12663	13.342	1.25328	1.19144
0.136465	686.251	3.60822	29.5387	2.96128	30.31	3.17926	13.1718	1.30702	1.19866
0.137089	686.517	3.66277	29.3765	3.22376	30.2829	3.20482	12.9891	1.43121	1.25438
0.137706	686.813	3.7081	29.3083	3.5022	30.1915	3.19885	12.9192	1.60547	1.38821
0.138317	687.055	3.70362	29.3254	3.78335	30.1	3.17146	12.9212	1.77419	1.55406
0.138921	687.249	3.71533	29.3035	4.01531	29.9271	3.11906	12.8435	1.93447	1.70027
0.13952	687.488	3.80136	29.1697	4.15962	29.591	3.02913	12.6341	2.12284	1.8289
0.140113	687.815	3.91965	28.9843	4.24717	29.1546	2.90926	12.4183	2.33711	1.982
0.1407	688.139	3.98341	28.8565	4.33728	28.7688	2.82654	12.3397	2.49765	2.19439
0.141282	688.37	3.99021	28.7867	4.42988	28.4986	2.84451	12.3645	2.56463	2.4424
0.141861	688.541	4.01561	28.6955	4.47303	28.2754	2.97023	12.3678	2.58399	2.69178
0.142436	688.766	4.09309	28.5174	4.43305	27.9915	3.12964	12.2806	2.63191	2.92161
0.143008	689.105	4.17107	28.2261	4.31933	27.6151	3.244	12.1449	2.73314	3.13861
0.143577	689.481	4.18665	27.868	4.17613	27.2345	3.32219	12.0528	2.82964	3.3663
0.144143	689.772	4.1456	27.537	4.04209	26.9745	3.46102	12.0707	2.84339	3.64461
0.144706	689.964	4.10786	27.2937	3.91674	26.8548	3.69744	12.1652	2.78866	3.98225
0.145266	690.165	4.09031	27.0961	3.76806	26.7495	3.96184	12.229	2.76262	4.33548
0.145824	690.467	4.0481	26.8258	3.55617	26.5256	4.15134	12.1713	2.8196	4.64519
0.14638	690.844	3.94177	26.4264	3.26299	26.1785	4.23923	11.9776	2.92724	4.88236
0.146937	691.204	3.79742	25.9621	2.89984	25.8146	4.28981	11.7186	3.04032	5.08489
0.147493	691.474	3.66626	25.6236	2.52317	25.5673	4.38689	11.5123	3.12139	5.3318
0.148051	691.657	3.55319	25.5568	2.19061	25.4742	4.55489	11.4418	3.15953	5.67647
0.148609	691.844	3.4199	25.6371	1.8615	25.4045	4.7272	11.4076	3.18935	6.0521
0.149164	692.112	3.24232	25.6125	1.45436	25.2066	4.83948	11.2538	3.24689	6.35097
0.149718	692.454	3.0472	25.3903	0.997266	24.873	4.90507	10.9316	3.33413	6.54538
0.150267	692.805	2.8838	25.1437	0.747484	24.538	4.9744	10.5546	3.44531	6.70476
0.150812	693.09	2.74777	25.1463	0.875937	24.3568	5.06831	10.3069	3.52874	6.92916
0.151351	693.269	2.59979	25.497	1.06306	24.397	5.16514	10.2847	3.49973	7.25374
0.151885	693.419	2.43693	25.9464	1.26066	24.5011	5.23539	10.3301	3.39417	7.57409
0.152413	693.638	2.27906	26.1971	1.59157	24.4716	5.27349	10.2142	3.32554	7.77846
0.152938	693.954	2.13558	26.2148	2.0516	24.2721	5.29582	9.89206	3.36278	7.85531
0.15346	694.314	2.00044	26.2071	2.55349	23.9908	5.34561	9.49015	3.52412	7.87975
0.153978	694.609	1.88044	26.4329	2.95051	23.8151	5.41549	9.23275	3.69134	7.95336
0.154495	694.75	1.80587	26.9936	3.10212	23.8714	5.43755	9.27237	3.68273	8.14111
0.155011	694.814	1.82893	27.6353	3.07716	24.0298	5.3772	9.45958	3.50278	8.36177
0.155526	694.951	1.9467	28.0582	3.0322	24.0345	5.27279	9.5301	3.31698	8.49287
0.156041	695.266	2.00366	28.146	3.11235	23.7008	5.21	9.31961	3.33619	8.4688
0.156553	695.665	1.95048	28.1501	3.27384	23.168	5.22964	8.98835	3.55655	8.36617
0.157063	696	1.86656	28.322	3.39609	22.6684	5.3035	8.76505	3.83456	8.29334
0.157573	696.166	1.89833	28.7728	3.31449	22.4174	5.29208	8.81624	3.92634	8.32369
0.158082	696.21	2.11356	29.3594	3.00693	22.3748	5.12396	9.07928	3.77757	8.4392
0.158591	696.303	2.42854	29.8202	2.61743	22.2922	4.88156	9.30785	3.52987	8.52917
0.159101	696.553	2.662	30.0298	2.33828	21.9353	4.70629	9.29304	3.43265	8.49929
0.159613	696.908	2.75046	30.0993	2.21121	21.3593	4.64604	9.0715	3.53203	8.3686
0.160128	697.247	2.69668	30.1639	2.22952	20.7417	4.72134	8.76528	3.81178	8.19352
0.160649	697.51	2.57708	30.253	2.31817	20.2595	4.88264	8.5079	4.14294	8.03572
0.161174	697.648	2.59803	30.4976	2.25465	20.1227	4.92542	8.50757	4.22757	8.00363
0.161702	697.649	2.92147	31.0486	1.88346	20.3828	4.69272	8.8209	3.83489	8.14649
0.162233	697.688	3.38793	31.5999	1.63425	20.6115	4.42399	9.01324	3.31581	8.25571
0.162769	697.855	3.70802	31.8792	1.69269	20.5112	4.31537	8.78251	3.03805	8.17863
0.16331	698.047	3.81608	31.9635	1.77304	20.3157	4.3246	8.34286	2.95281	7.99975
0.163857	698.206	3.698	31.9825	1.78214	20.2569	4.44583	7.96296	3.02523	7.83778
0.16441	698.396	3.4335	31.9648	1.77571	20.2955	4.67699	7.64655	3.22262	7.70231
0.164966	698.579	3.31838	32.0375	1.82555	20.3786	4.82001	7.36635	3.27349	7.60358
0.16552	698.592	3.56942	32.4023	1.98112	20.6538	4.62624	7.25377	2.80073	7.62052
0.166055	698.424	4.08476	32.9149	2.46133	21.1027	4.25105	7.33367	1.9441	7.72723
0.166572	698.346	4.38215	33.1119	2.90359	21.3688	4.00558	7.34049	1.32684	7.74076
0.167079	698.381	4.30015	33.1007	3.05558	21.5023	3.84374	7.33588	1.12356	7.71548
0.16757	698.49	3.9572	33.034	2.95145	21.5253	3.74357	7.36242	1.26802	7.68986
